Time [s],MOSI,MISO,CLOCK,Reset,Channel 4,Channel 5,Channel 6,Channel 7
4.917717063,1,1,0,1,1,1,1,1
4.917801563,0,1,0,1,1,1,1,1
4.917802563,0,1,0,0,1,1,1,1
4.917815563,0,1,1,0,1,1,1,1
4.917828562,0,1,0,0,1,1,1,1
4.917829063,0,1,0,1,1,1,1,1
4.917843063,0,1,0,0,1,1,1,1
4.917856063,0,1,1,0,1,1,1,1
4.917869063,0,1,0,0,1,1,1,1
4.917869562,0,1,0,1,1,1,1,1
4.918493125,0,1,0,0,1,1,1,1
4.918502625,1,1,0,0,1,1,1,1
4.918512125,0,1,0,0,1,1,1,1
4.918512625,0,1,1,0,1,1,1,1
4.918522125,1,1,1,0,1,1,1,1
4.918531625,0,1,1,0,1,1,1,1
4.918532125,0,1,0,0,1,1,1,1
4.918532625,0,1,0,1,1,1,1,1
4.918542125,1,1,0,1,1,1,1,1
4.918551625,0,1,0,1,1,1,1,1
4.918552625,0,1,0,0,1,1,1,1
4.918562125,1,1,0,0,1,1,1,1
4.918571625,0,1,0,0,1,1,1,1
4.918572125,0,1,1,0,1,1,1,1
4.918581625,1,1,1,0,1,1,1,1
4.918591125,0,1,1,0,1,1,1,1
4.918591625,0,1,0,0,1,1,1,1
4.918592125,0,1,0,1,1,1,1,1
4.918601625,1,1,0,1,1,1,1,1
4.918686125,0,1,0,1,1,1,1,1
4.918687125,0,1,0,0,1,1,1,1
4.918700125,0,1,1,0,1,1,1,1
4.918713125,0,1,0,0,1,1,1,1
4.918713625,0,1,0,1,1,1,1,1
4.918727625,0,1,0,0,1,1,1,1
4.918740625,0,1,1,0,1,1,1,1
4.918753625,0,1,0,0,1,1,1,1
4.918754125,0,1,0,1,1,1,1,1
4.928677375,1,1,0,1,1,1,1,1
4.928678375,1,1,0,0,1,1,1,1
4.928695875,1,1,1,0,1,1,1,1
4.928714375,1,1,0,0,1,1,1,1
4.928714875,1,1,0,1,1,1,1,1
4.928810875,0,1,0,1,1,1,1,1
4.928811875,0,1,0,0,1,1,1,1
4.928821375,0,1,1,0,1,1,1,1
4.928830875,0,1,0,0,1,1,1,1
4.928831375,0,1,0,1,1,1,1,1
4.928841875,0,1,0,0,1,1,1,1
4.928851375,0,1,1,0,1,1,1,1
4.928860875,0,1,0,0,1,1,1,1
4.928861375,0,1,0,1,1,1,1,1
4.938871625,1,1,0,1,1,1,1,1
4.938872625,1,1,0,0,1,1,1,1
4.938890125,1,1,1,0,1,1,1,1
4.938908625,1,1,0,0,1,1,1,1
4.938909125,1,1,0,1,1,1,1,1
4.939005125,0,1,0,1,1,1,1,1
4.939006125,0,1,0,0,1,1,1,1
4.939015625,0,1,1,0,1,1,1,1
4.939025125,0,1,0,0,1,1,1,1
4.939025625,0,1,0,1,1,1,1,1
4.939036125,0,1,0,0,1,1,1,1
4.939045625,0,1,1,0,1,1,1,1
4.939055125,0,1,0,0,1,1,1,1
4.939055625,0,1,0,1,1,1,1,1
4.939748687,0,1,0,0,1,1,1,1
4.939963687,1,1,0,0,1,1,1,1
5.022309625,0,1,0,0,1,1,1,1
5.022320125,1,1,0,0,1,1,1,1
5.022329625,0,1,0,0,1,1,1,1
5.022330125,0,1,1,0,1,1,1,1
5.022339625,1,1,1,0,1,1,1,1
5.022349125,0,1,1,0,1,1,1,1
5.022349625,0,1,0,0,1,1,1,1
5.022350125,0,1,0,1,1,1,1,1
5.022359625,1,1,0,1,1,1,1,1
5.022369125,0,1,0,1,1,1,1,1
5.022370125,0,1,0,0,1,1,1,1
5.022379625,1,1,0,0,1,1,1,1
5.022389125,0,1,0,0,1,1,1,1
5.022389625,0,1,1,0,1,1,1,1
5.022399125,1,1,1,0,1,1,1,1
5.022408625,0,1,1,0,1,1,1,1
5.022409125,0,1,0,0,1,1,1,1
5.022409625,0,1,0,1,1,1,1,1
5.022419125,1,1,0,1,1,1,1,1
5.022529625,0,1,0,1,1,1,1,1
5.022533125,0,1,0,0,1,1,1,1
5.022721625,1,1,0,0,1,1,1,1
5.022836625,0,1,0,0,1,1,1,1
5.023028688,1,1,0,0,1,1,1,1
5.023117688,0,1,0,0,1,1,1,1
5.023131688,0,1,1,0,1,1,1,1
5.023144688,0,1,0,0,1,1,1,1
5.023145187,0,1,0,1,1,1,1,1
5.023159188,0,1,0,0,1,1,1,1
5.023172188,0,1,1,0,1,1,1,1
5.023185188,0,1,0,0,1,1,1,1
5.023185687,0,1,0,1,1,1,1,1
5.023678187,0,1,1,1,1,1,1,1
5.023679687,0,1,1,0,1,1,1,1
5.023805187,1,1,1,0,1,1,1,1
5.023997250,0,1,1,0,1,1,1,1
5.024112250,1,1,1,0,1,1,1,1
5.024278250,0,1,1,0,1,1,1,1
5.024278750,0,1,0,0,1,1,1,1
5.024292250,0,1,1,0,1,1,1,1
5.024305250,0,1,0,0,1,1,1,1
5.024305750,0,1,0,1,1,1,1,1
5.024319750,0,1,0,0,1,1,1,1
5.024332750,0,1,1,0,1,1,1,1
5.024345750,0,1,0,0,1,1,1,1
5.024346250,0,1,0,1,1,1,1,1
5.024853313,0,1,1,1,1,1,1,1
5.024854813,0,1,1,0,1,1,1,1
5.024966313,1,1,1,0,1,1,1,1
5.025158313,0,1,1,0,1,1,1,1
5.025273313,1,1,1,0,1,1,1,1
5.025439312,0,1,1,0,1,1,1,1
5.025439813,0,1,0,0,1,1,1,1
5.025453312,0,1,1,0,1,1,1,1
5.025466312,0,1,0,0,1,1,1,1
5.025466813,0,1,0,1,1,1,1,1
5.025480812,0,1,0,0,1,1,1,1
5.025493812,0,1,1,0,1,1,1,1
5.025506812,0,1,0,0,1,1,1,1
5.025507313,0,1,0,1,1,1,1,1
5.034419000,1,1,0,1,1,1,1,1
5.034420000,1,1,0,0,1,1,1,1
5.034437500,1,1,1,0,1,1,1,1
5.034456000,1,1,0,0,1,1,1,1
5.034456500,1,1,0,1,1,1,1,1
5.034552500,0,1,0,1,1,1,1,1
5.034553500,0,1,0,0,1,1,1,1
5.034563000,0,1,1,0,1,1,1,1
5.034572500,0,1,0,0,1,1,1,1
5.034573000,0,1,0,1,1,1,1,1
5.034583500,0,1,0,0,1,1,1,1
5.034593000,0,1,1,0,1,1,1,1
5.034602500,0,1,0,0,1,1,1,1
5.034603000,0,1,0,1,1,1,1,1
5.044125187,1,1,0,1,1,1,1,1
5.044126187,1,1,0,0,1,1,1,1
5.044143688,1,1,1,0,1,1,1,1
5.044162187,1,1,0,0,1,1,1,1
5.044162688,1,1,0,1,1,1,1,1
5.044258687,0,1,0,1,1,1,1,1
5.044259688,0,1,0,0,1,1,1,1
5.044269188,0,1,1,0,1,1,1,1
5.044278688,0,1,0,0,1,1,1,1
5.044279187,0,1,0,1,1,1,1,1
5.044289688,0,1,0,0,1,1,1,1
5.044299188,0,1,1,0,1,1,1,1
5.044308688,0,1,0,0,1,1,1,1
5.044309187,0,1,0,1,1,1,1,1
5.189659125,0,1,1,1,1,1,1,1
5.189661125,0,1,0,1,1,1,1,1
5.189671125,0,1,1,1,1,1,1,1
5.189673125,0,1,0,1,1,1,1,1
5.189683125,0,1,1,1,1,1,1,1
5.189685125,0,1,0,1,1,1,1,1
5.189695125,0,1,1,1,1,1,1,1
5.189697125,0,1,0,1,1,1,1,1
5.189707125,0,1,1,1,1,1,1,1
5.189709125,0,1,0,1,1,1,1,1
5.189710625,0,1,0,0,1,1,1,1
5.189719125,0,1,1,0,1,1,1,1
5.189721125,0,1,0,0,1,1,1,1
5.189722625,0,1,0,1,1,1,1,1
5.189731125,0,1,1,1,1,1,1,1
5.189733125,0,1,0,1,1,1,1,1
5.189743125,0,1,1,1,1,1,1,1
5.189745125,0,1,0,1,1,1,1,1
5.189746625,0,1,0,0,1,1,1,1
5.189755125,0,1,1,0,1,1,1,1
5.189757125,0,1,0,0,1,1,1,1
5.189767125,0,1,1,0,1,1,1,1
5.189769125,0,1,0,0,1,1,1,1
5.189779125,0,1,1,0,1,1,1,1
5.189781125,0,1,0,0,1,1,1,1
5.189784125,1,1,0,0,1,1,1,1
5.189791125,1,1,1,0,1,1,1,1
5.189793125,1,1,0,0,1,1,1,1
5.189803125,1,1,1,0,1,1,1,1
5.189805125,1,1,0,0,1,1,1,1
5.189815125,1,1,1,0,1,1,1,1
5.189817125,1,1,0,0,1,1,1,1
5.189827125,1,1,1,0,1,1,1,1
5.189829125,1,1,0,0,1,1,1,1
5.189839125,1,1,1,0,1,1,1,1
5.189841125,1,1,0,0,1,1,1,1
5.189851125,1,1,1,0,1,1,1,1
5.189853125,1,1,0,0,1,1,1,1
5.189854625,1,1,0,1,1,1,1,1
5.189863125,1,1,1,1,1,1,1,1
5.189865125,1,1,0,1,1,1,1,1
5.189868125,0,1,0,1,1,1,1,1
5.189875125,0,1,1,1,1,1,1,1
5.189877125,0,1,0,1,1,1,1,1
5.189887125,0,1,1,1,1,1,1,1
5.189889125,0,1,0,1,1,1,1,1
5.189890625,0,1,0,0,1,1,1,1
5.189899125,0,1,1,0,1,1,1,1
5.189901125,0,1,0,0,1,1,1,1
5.189911125,0,1,1,0,1,1,1,1
5.189913125,0,1,0,0,1,1,1,1
5.189923125,0,1,1,0,1,1,1,1
5.189925125,0,1,0,0,1,1,1,1
5.189935125,0,1,1,0,1,1,1,1
5.189937125,0,1,0,0,1,1,1,1
5.189947125,0,1,1,0,1,1,1,1
5.189949125,0,1,0,0,1,1,1,1
5.189959125,0,1,1,0,1,1,1,1
5.189961125,0,1,0,0,1,1,1,1
5.189971125,0,1,1,0,1,1,1,1
5.189973125,0,1,0,0,1,1,1,1
5.189983125,0,1,1,0,1,1,1,1
5.189985125,0,1,0,0,1,1,1,1
5.189995125,0,1,1,0,1,1,1,1
5.189997125,0,1,0,0,1,1,1,1
5.190007125,0,1,1,0,1,1,1,1
5.190009125,0,1,0,0,1,1,1,1
5.190019125,0,1,1,0,1,1,1,1
5.190021125,0,1,0,0,1,1,1,1
5.190031125,0,1,1,0,1,1,1,1
5.190033125,0,1,0,0,1,1,1,1
5.190043125,0,1,1,0,1,1,1,1
5.190045125,0,1,0,0,1,1,1,1
5.190055125,0,1,1,0,1,1,1,1
5.190057125,0,1,0,0,1,1,1,1
5.190067125,0,1,1,0,1,1,1,1
5.190069125,0,1,0,0,1,1,1,1
5.190079125,0,1,1,0,1,1,1,1
5.190081125,0,1,0,0,1,1,1,1
5.190091125,0,1,1,0,1,1,1,1
5.190093125,0,1,0,0,1,1,1,1
5.190103125,0,1,1,0,1,1,1,1
5.190105125,0,1,0,0,1,1,1,1
5.190115125,0,1,1,0,1,1,1,1
5.190117125,0,1,0,0,1,1,1,1
5.190127125,0,1,1,0,1,1,1,1
5.190129125,0,1,0,0,1,1,1,1
5.190139125,0,1,1,0,1,1,1,1
5.190141125,0,1,0,0,1,1,1,1
5.190151125,0,1,1,0,1,1,1,1
5.190153125,0,1,0,0,1,1,1,1
5.190163125,0,1,1,0,1,1,1,1
5.190165125,0,1,0,0,1,1,1,1
5.190175125,0,1,1,0,1,1,1,1
5.190177125,0,1,0,0,1,1,1,1
5.190187125,0,1,1,0,1,1,1,1
5.190189125,0,1,0,0,1,1,1,1
5.190199125,0,1,1,0,1,1,1,1
5.190201125,0,1,0,0,1,1,1,1
5.190211125,0,1,1,0,1,1,1,1
5.190213125,0,1,0,0,1,1,1,1
5.190223125,0,1,1,0,1,1,1,1
5.190225125,0,1,0,0,1,1,1,1
5.190235187,0,1,1,0,1,1,1,1
5.190237125,0,1,0,0,1,1,1,1
5.190247187,0,1,1,0,1,1,1,1
5.190249125,0,1,0,0,1,1,1,1
5.190259187,0,1,1,0,1,1,1,1
5.190261125,0,1,0,0,1,1,1,1
5.190271187,0,1,1,0,1,1,1,1
5.190273187,0,1,0,0,1,1,1,1
5.190283188,0,1,1,0,1,1,1,1
5.190285187,0,1,0,0,1,1,1,1
5.190286688,0,1,0,1,1,1,1,1
5.190295188,0,1,1,1,1,1,1,1
5.190297187,0,1,0,1,1,1,1,1
5.190307188,0,1,1,1,1,1,1,1
5.190309187,0,1,0,1,1,1,1,1
5.190310688,0,1,0,0,1,1,1,1
5.190319188,0,1,1,0,1,1,1,1
5.200068375,1,1,1,0,1,1,1,1
5.200068875,1,1,0,0,1,1,1,1
5.200086875,1,1,1,0,1,1,1,1
5.200105375,1,1,0,0,1,1,1,1
5.200105875,1,1,0,1,1,1,1,1
5.200201875,0,1,0,1,1,1,1,1
5.200202875,0,1,0,0,1,1,1,1
5.200212375,0,1,1,0,1,1,1,1
5.200221875,0,1,0,0,1,1,1,1
5.200222375,0,1,0,1,1,1,1,1
5.200232875,0,1,0,0,1,1,1,1
5.200242375,0,1,1,0,1,1,1,1
5.200251875,0,1,0,0,1,1,1,1
5.200252375,0,1,0,1,1,1,1,1
5.209726563,1,1,0,1,1,1,1,1
5.209727563,1,1,0,0,1,1,1,1
5.209745062,1,1,1,0,1,1,1,1
5.209763563,1,1,0,0,1,1,1,1
5.209764062,1,1,0,1,1,1,1,1
5.209860062,0,1,0,1,1,1,1,1
5.209861062,0,1,0,0,1,1,1,1
5.209870562,0,1,1,0,1,1,1,1
5.209880062,0,1,0,0,1,1,1,1
5.209880563,0,1,0,1,1,1,1,1
