Time [s],MOSI,MISO,CLOCK,Reset,Channel 4,Channel 5,Channel 6,Channel 7
6.928866812,0,1,0,0,1,1,1,1
6.928869813,0,1,1,0,1,1,1,1
6.928872812,0,1,0,0,1,1,1,1
6.928875813,0,1,1,0,1,1,1,1
6.928886813,0,0,0,0,1,1,1,1
6.928889812,0,0,1,0,1,1,1,1
6.928892812,0,0,0,0,1,1,1,1
6.928895813,0,0,1,0,1,1,1,1
6.928898812,0,0,0,0,1,1,1,1
6.928901813,0,0,1,0,1,1,1,1
6.928904812,0,0,0,0,1,1,1,1
6.928907813,0,0,1,0,1,1,1,1
6.928910812,0,0,0,0,1,1,1,1
6.928913813,0,0,1,0,1,1,1,1
6.928916812,0,0,0,0,1,1,1,1
6.928919813,0,0,1,0,1,1,1,1
6.928922812,0,0,0,0,1,1,1,1
6.928925813,0,0,1,0,1,1,1,1
6.928928812,0,0,0,0,1,1,1,1
6.928931813,0,0,1,0,1,1,1,1
6.929389875,0,0,0,0,1,1,1,1
6.929392375,1,0,0,0,1,1,1,1
6.929395875,1,0,1,0,1,1,1,1
6.929398375,0,0,1,0,1,1,1,1
6.929398875,0,0,0,0,1,1,1,1
6.929401875,0,0,1,0,1,1,1,1
6.929404375,1,0,1,0,1,1,1,1
6.929404875,1,0,0,0,1,1,1,1
6.929407875,1,0,1,0,1,1,1,1
6.929410375,0,0,1,0,1,1,1,1
6.929410875,0,0,0,0,1,1,1,1
6.929413875,0,0,1,0,1,1,1,1
6.929416375,1,0,1,0,1,1,1,1
6.929416875,1,0,0,0,1,1,1,1
6.929419875,1,0,1,0,1,1,1,1
6.929422875,1,0,0,0,1,1,1,1
6.929425875,1,0,1,0,1,1,1,1
6.929428375,0,0,1,0,1,1,1,1
6.929428875,0,0,0,0,1,1,1,1
6.929431875,0,0,1,0,1,1,1,1
6.929434875,0,0,0,0,1,1,1,1
6.929437875,0,0,1,0,1,1,1,1
6.929448875,0,1,0,0,1,1,1,1
6.929451875,0,1,1,0,1,1,1,1
6.929454375,1,1,1,0,1,1,1,1
6.929454875,1,0,0,0,1,1,1,1
6.929457875,1,0,1,0,1,1,1,1
6.929460375,0,1,1,0,1,1,1,1
6.929460875,0,1,0,0,1,1,1,1
6.929463875,0,1,1,0,1,1,1,1
6.929466375,1,1,1,0,1,1,1,1
6.929466875,1,0,0,0,1,1,1,1
6.929469875,1,0,1,0,1,1,1,1
6.929472375,0,1,1,0,1,1,1,1
6.929472875,0,1,0,0,1,1,1,1
6.929475875,0,1,1,0,1,1,1,1
6.929478875,0,1,0,0,1,1,1,1
6.929481875,0,1,1,0,1,1,1,1
6.929484375,1,1,1,0,1,1,1,1
6.929484875,1,0,0,0,1,1,1,1
6.929487875,1,0,1,0,1,1,1,1
6.929490875,1,0,0,0,1,1,1,1
6.929493875,1,0,1,0,1,1,1,1
6.929504375,0,0,1,0,1,1,1,1
6.929504875,0,0,0,0,1,1,1,1
6.929507875,0,0,1,0,1,1,1,1
6.929510875,0,1,0,0,1,1,1,1
6.929513875,0,1,1,0,1,1,1,1
6.929516875,0,0,0,0,1,1,1,1
6.929519875,0,0,1,0,1,1,1,1
6.929522875,0,1,0,0,1,1,1,1
6.929525875,0,1,1,0,1,1,1,1
6.929528875,0,0,0,0,1,1,1,1
6.929531875,0,0,1,0,1,1,1,1
6.929534875,0,0,0,0,1,1,1,1
6.929537875,0,0,1,0,1,1,1,1
6.929540875,0,1,0,0,1,1,1,1
6.929543875,0,1,1,0,1,1,1,1
6.929546875,0,1,0,0,1,1,1,1
6.929549875,0,1,1,0,1,1,1,1
6.929560875,0,0,0,0,1,1,1,1
6.929563875,0,0,1,0,1,1,1,1
6.929566875,0,0,0,0,1,1,1,1
6.929569875,0,0,1,0,1,1,1,1
6.929572875,0,0,0,0,1,1,1,1
6.929575875,0,0,1,0,1,1,1,1
6.929578875,0,0,0,0,1,1,1,1
6.929581875,0,0,1,0,1,1,1,1
6.929584875,0,0,0,0,1,1,1,1
6.929587875,0,0,1,0,1,1,1,1
6.929590875,0,0,0,0,1,1,1,1
6.929593875,0,0,1,0,1,1,1,1
6.929596875,0,0,0,0,1,1,1,1
6.929599875,0,0,1,0,1,1,1,1
6.929602875,0,0,0,0,1,1,1,1
6.929605875,0,0,1,0,1,1,1,1
6.929616875,0,0,0,0,1,1,1,1
6.929619875,0,0,1,0,1,1,1,1
6.929622875,0,0,0,0,1,1,1,1
6.929625875,0,0,1,0,1,1,1,1
6.929628375,1,0,1,0,1,1,1,1
6.929628875,1,0,0,0,1,1,1,1
6.929631875,1,0,1,0,1,1,1,1
6.929634875,1,0,0,0,1,1,1,1
6.929637875,1,0,1,0,1,1,1,1
6.929640375,0,0,1,0,1,1,1,1
6.929640875,0,0,0,0,1,1,1,1
6.929643875,0,0,1,0,1,1,1,1
6.929646875,0,0,0,0,1,1,1,1
6.929649875,0,0,1,0,1,1,1,1
6.929652875,0,0,0,0,1,1,1,1
6.929655875,0,0,1,0,1,1,1,1
6.929658875,0,0,0,0,1,1,1,1
6.929661875,0,0,1,0,1,1,1,1
6.929672875,0,0,0,0,1,1,1,1
6.929675875,0,0,1,0,1,1,1,1
6.929678875,0,0,0,0,1,1,1,1
6.929681875,0,0,1,0,1,1,1,1
6.929684875,0,1,0,0,1,1,1,1
6.929687875,0,1,1,0,1,1,1,1
6.929690875,0,1,0,0,1,1,1,1
6.929693875,0,1,1,0,1,1,1,1
6.929696875,0,0,0,0,1,1,1,1
6.929699875,0,0,1,0,1,1,1,1
6.929702875,0,0,0,0,1,1,1,1
6.929705875,0,0,1,0,1,1,1,1
6.929708875,0,0,0,0,1,1,1,1
6.929711875,0,0,1,0,1,1,1,1
6.929714875,0,0,0,0,1,1,1,1
6.929717875,0,0,1,0,1,1,1,1
6.929728875,0,0,0,0,1,1,1,1
6.929731875,0,0,1,0,1,1,1,1
6.929734875,0,0,0,0,1,1,1,1
6.929737875,0,0,1,0,1,1,1,1
6.929740875,0,0,0,0,1,1,1,1
6.929743875,0,0,1,0,1,1,1,1
6.929746875,0,0,0,0,1,1,1,1
6.929749875,0,0,1,0,1,1,1,1
6.929752875,0,0,0,0,1,1,1,1
6.929755875,0,0,1,0,1,1,1,1
6.929758875,0,0,0,0,1,1,1,1
6.929761875,0,0,1,0,1,1,1,1
6.929764875,0,0,0,0,1,1,1,1
6.929767875,0,0,1,0,1,1,1,1
6.929770875,0,0,0,0,1,1,1,1
6.929773875,0,0,1,0,1,1,1,1
6.929784875,0,0,0,0,1,1,1,1
6.929787875,0,0,1,0,1,1,1,1
6.929790875,0,0,0,0,1,1,1,1
6.929793875,0,0,1,0,1,1,1,1
6.929796875,0,0,0,0,1,1,1,1
6.929799875,0,0,1,0,1,1,1,1
6.929802875,0,1,0,0,1,1,1,1
6.929805875,0,1,1,0,1,1,1,1
6.929808875,0,1,0,0,1,1,1,1
6.929811875,0,1,1,0,1,1,1,1
6.929814875,0,1,0,0,1,1,1,1
6.929817875,0,1,1,0,1,1,1,1
6.929820875,0,1,0,0,1,1,1,1
6.929823875,0,1,1,0,1,1,1,1
6.929826875,0,0,0,0,1,1,1,1
6.929829875,0,0,1,0,1,1,1,1
6.929840875,0,0,0,0,1,1,1,1
6.929843875,0,0,1,0,1,1,1,1
6.929846875,0,0,0,0,1,1,1,1
6.929849875,0,0,1,0,1,1,1,1
6.929852375,1,0,1,0,1,1,1,1
6.929852875,1,0,0,0,1,1,1,1
6.929855875,1,0,1,0,1,1,1,1
6.929858875,1,0,0,0,1,1,1,1
6.929861875,1,0,1,0,1,1,1,1
6.929864375,0,0,1,0,1,1,1,1
6.929864875,0,0,0,0,1,1,1,1
6.929867875,0,0,1,0,1,1,1,1
6.929870875,0,0,0,0,1,1,1,1
6.929873875,0,0,1,0,1,1,1,1
6.929876875,0,0,0,0,1,1,1,1
6.929879875,0,0,1,0,1,1,1,1
6.929882875,0,0,0,0,1,1,1,1
6.929885875,0,0,1,0,1,1,1,1
6.929896875,0,0,0,0,1,1,1,1
6.929899875,0,0,1,0,1,1,1,1
6.929902875,0,0,0,0,1,1,1,1
6.929905875,0,0,1,0,1,1,1,1
6.929908875,0,1,0,0,1,1,1,1
6.929911875,0,1,1,0,1,1,1,1
6.929914875,0,1,0,0,1,1,1,1
6.929917875,0,1,1,0,1,1,1,1
6.929920875,0,0,0,0,1,1,1,1
6.929923875,0,0,1,0,1,1,1,1
6.929926875,0,0,0,0,1,1,1,1
6.929929875,0,0,1,0,1,1,1,1
6.929932875,0,0,0,0,1,1,1,1
6.929935875,0,0,1,0,1,1,1,1
6.929938875,0,0,0,0,1,1,1,1
6.929941875,0,0,1,0,1,1,1,1
6.929952875,0,0,0,0,1,1,1,1
6.929955875,0,0,1,0,1,1,1,1
6.929958875,0,0,0,0,1,1,1,1
6.929961875,0,0,1,0,1,1,1,1
6.929964875,0,0,0,0,1,1,1,1
6.929967875,0,0,1,0,1,1,1,1
6.929970875,0,0,0,0,1,1,1,1
6.929973875,0,0,1,0,1,1,1,1
6.929976875,0,0,0,0,1,1,1,1
6.929979875,0,0,1,0,1,1,1,1
6.929982875,0,0,0,0,1,1,1,1
6.929985875,0,0,1,0,1,1,1,1
6.929988875,0,0,0,0,1,1,1,1
6.929991875,0,0,1,0,1,1,1,1
6.929994375,1,0,1,0,1,1,1,1
6.929994875,1,0,0,0,1,1,1,1
6.929997875,1,0,1,0,1,1,1,1
6.930008375,0,0,1,0,1,1,1,1
6.930008437,0,1,1,0,1,1,1,1
6.930008875,0,1,0,0,1,1,1,1
6.930011875,0,1,1,0,1,1,1,1
6.930014875,0,0,0,0,1,1,1,1
6.930017875,0,0,1,0,1,1,1,1
6.930020875,0,0,0,0,1,1,1,1
6.930023875,0,0,1,0,1,1,1,1
6.930026875,0,1,0,0,1,1,1,1
6.930029875,0,1,1,0,1,1,1,1
6.930032875,0,1,0,0,1,1,1,1
6.930032938,0,0,0,0,1,1,1,1
6.930035875,0,0,1,0,1,1,1,1
6.930038875,0,1,0,0,1,1,1,1
6.930041875,0,1,1,0,1,1,1,1
6.930044875,0,1,0,0,1,1,1,1
6.930044937,0,0,0,0,1,1,1,1
6.930047875,0,0,1,0,1,1,1,1
6.930050875,0,0,0,0,1,1,1,1
6.930053875,0,0,1,0,1,1,1,1
6.930064875,0,0,0,0,1,1,1,1
6.930067875,0,0,1,0,1,1,1,1
6.930070875,0,0,0,0,1,1,1,1
6.930073875,0,0,1,0,1,1,1,1
6.930076375,1,0,1,0,1,1,1,1
6.930076875,1,0,0,0,1,1,1,1
6.930079875,1,0,1,0,1,1,1,1
6.930082875,1,0,0,0,1,1,1,1
6.930085875,1,0,1,0,1,1,1,1
6.930088375,0,0,1,0,1,1,1,1
6.930088875,0,0,0,0,1,1,1,1
6.930091875,0,0,1,0,1,1,1,1
6.930094875,0,0,0,0,1,1,1,1
6.930097875,0,0,1,0,1,1,1,1
6.930100875,0,0,0,0,1,1,1,1
6.930103875,0,0,1,0,1,1,1,1
6.930106875,0,0,0,0,1,1,1,1
6.930109875,0,0,1,0,1,1,1,1
6.930120875,0,0,0,0,1,1,1,1
6.930123875,0,0,1,0,1,1,1,1
6.930126875,0,0,0,0,1,1,1,1
6.930129875,0,0,1,0,1,1,1,1
6.930132875,0,0,0,0,1,1,1,1
6.930132937,0,1,0,0,1,1,1,1
6.930135875,0,1,1,0,1,1,1,1
6.930138875,0,1,0,0,1,1,1,1
6.930141875,0,1,1,0,1,1,1,1
6.930144875,0,1,0,0,1,1,1,1
6.930144937,0,0,0,0,1,1,1,1
6.930147875,0,0,1,0,1,1,1,1
6.930150875,0,0,0,0,1,1,1,1
6.930153875,0,0,1,0,1,1,1,1
6.930156875,0,0,0,0,1,1,1,1
6.930159875,0,0,1,0,1,1,1,1
6.930162875,0,0,0,0,1,1,1,1
6.930165875,0,0,1,0,1,1,1,1
6.930176875,0,0,0,0,1,1,1,1
6.930179875,0,0,1,0,1,1,1,1
6.930182875,0,0,0,0,1,1,1,1
6.930185875,0,0,1,0,1,1,1,1
6.930188875,0,0,0,0,1,1,1,1
6.930191938,0,0,1,0,1,1,1,1
6.930194875,0,0,0,0,1,1,1,1
6.930197938,0,0,1,0,1,1,1,1
6.930200875,0,0,0,0,1,1,1,1
6.930203937,0,0,1,0,1,1,1,1
6.930206875,0,0,0,0,1,1,1,1
6.930209937,0,0,1,0,1,1,1,1
6.930212437,1,0,1,0,1,1,1,1
6.930212875,1,0,0,0,1,1,1,1
6.930215937,1,0,1,0,1,1,1,1
6.930218437,0,0,1,0,1,1,1,1
6.930218875,0,0,0,0,1,1,1,1
6.930221937,0,0,1,0,1,1,1,1
6.930232875,0,0,0,0,1,1,1,1
6.930235937,0,0,1,0,1,1,1,1
6.930238938,0,0,0,0,1,1,1,1
6.930241937,0,0,1,0,1,1,1,1
6.930244938,0,0,0,0,1,1,1,1
6.930247937,0,0,1,0,1,1,1,1
6.930250938,0,0,0,0,1,1,1,1
6.930253937,0,0,1,0,1,1,1,1
6.930256938,0,0,0,0,1,1,1,1
6.930259937,0,0,1,0,1,1,1,1
6.930262938,0,0,0,0,1,1,1,1
6.930265937,0,0,1,0,1,1,1,1
6.930268938,0,1,0,0,1,1,1,1
6.930271937,0,1,1,0,1,1,1,1
6.930274938,0,1,0,0,1,1,1,1
6.930277937,0,1,1,0,1,1,1,1
6.967944625,1,1,1,0,1,1,1,1
6.967945125,1,1,0,0,1,1,1,1
6.967945187,1,0,0,0,1,1,1,1
6.967963125,1,0,1,0,1,1,1,1
6.967981625,1,0,0,0,1,1,1,1
6.967982125,1,0,0,1,1,1,1,1
6.967982313,1,1,0,1,1,1,1,1
6.968078125,0,1,0,1,1,1,1,1
6.968079125,0,1,0,0,1,1,1,1
6.968088625,0,1,1,0,1,1,1,1
6.968098125,0,1,0,0,1,1,1,1
6.968098625,0,1,0,1,1,1,1,1
6.968109125,0,1,0,0,1,1,1,1
6.968118687,0,1,1,0,1,1,1,1
6.968128125,0,1,0,0,1,1,1,1
6.968128688,0,1,0,1,1,1,1,1
6.977646875,1,1,0,1,1,1,1,1
6.977647813,1,1,0,0,1,1,1,1
6.977665375,1,1,1,0,1,1,1,1
6.977683875,1,1,0,0,1,1,1,1
6.977684375,1,1,0,1,1,1,1,1
6.977780375,0,1,0,1,1,1,1,1
6.977781375,0,1,0,0,1,1,1,1
6.977790875,0,1,1,0,1,1,1,1
6.977800375,0,1,0,0,1,1,1,1
6.977800875,0,1,0,1,1,1,1,1
6.977811375,0,1,0,0,1,1,1,1
6.977820875,0,1,1,0,1,1,1,1
6.977830375,0,1,0,0,1,1,1,1
6.977830875,0,1,0,1,1,1,1,1
6.987397063,1,1,0,1,1,1,1,1
6.987398062,1,1,0,0,1,1,1,1
6.987415562,1,1,1,0,1,1,1,1
6.987434063,1,1,0,0,1,1,1,1
6.987434562,1,1,0,1,1,1,1,1
6.987530562,0,1,0,1,1,1,1,1
6.987531563,0,1,0,0,1,1,1,1
6.987541063,0,1,1,0,1,1,1,1
6.987550562,0,1,0,0,1,1,1,1
6.987551062,0,1,0,1,1,1,1,1
6.987561562,0,1,0,0,1,1,1,1
6.987571062,0,1,1,0,1,1,1,1
6.987580562,0,1,0,0,1,1,1,1
6.987581063,0,1,0,1,1,1,1,1
7.095303813,1,1,0,1,1,1,1,1
7.095305813,1,1,1,1,1,1,1,1
7.110750375,0,1,1,1,1,1,1,1
7.110750875,0,1,0,1,1,1,1,1
7.110751375,0,1,0,0,1,1,1,1
7.110760875,1,1,0,0,1,1,1,1
7.110770375,0,1,0,0,1,1,1,1
7.110770875,0,1,1,0,1,1,1,1
7.110780375,1,1,1,0,1,1,1,1
7.110789875,0,1,1,0,1,1,1,1
7.110790375,0,1,0,0,1,1,1,1
7.110790875,0,1,0,1,1,1,1,1
7.110800375,1,1,0,1,1,1,1,1
7.110809875,0,1,0,1,1,1,1,1
7.110810875,0,1,0,0,1,1,1,1
7.110820375,1,1,0,0,1,1,1,1
7.110829875,0,1,0,0,1,1,1,1
7.110830375,0,1,1,0,1,1,1,1
7.110839875,1,1,1,0,1,1,1,1
7.110849375,0,1,1,0,1,1,1,1
7.110849875,0,1,0,0,1,1,1,1
7.110850375,0,1,0,1,1,1,1,1
7.110859875,1,1,0,1,1,1,1,1
7.110948937,0,1,0,1,1,1,1,1
7.110951938,0,1,0,0,1,1,1,1
7.125880000,0,1,0,1,1,1,1,1
7.140881562,0,1,0,0,1,1,1,1
7.171161250,1,1,0,0,1,1,1,1
7.171164750,1,1,1,0,1,1,1,1
7.171167250,0,1,1,0,1,1,1,1
7.171167750,0,1,0,0,1,1,1,1
7.171170750,0,1,1,0,1,1,1,1
7.171173250,1,1,1,0,1,1,1,1
7.171173750,1,1,0,0,1,1,1,1
7.171176750,1,1,1,0,1,1,1,1
7.171179250,0,1,1,0,1,1,1,1
7.171179750,0,1,0,0,1,1,1,1
7.171182750,0,1,1,0,1,1,1,1
7.171185250,1,1,1,0,1,1,1,1
7.171185750,1,1,0,0,1,1,1,1
7.171188750,1,1,1,0,1,1,1,1
7.171191750,1,1,0,0,1,1,1,1
7.171194750,1,1,1,0,1,1,1,1
7.171197250,0,1,1,0,1,1,1,1
7.171197750,0,1,0,0,1,1,1,1
7.171200750,0,1,1,0,1,1,1,1
7.171203750,0,1,0,0,1,1,1,1
7.171206750,0,1,1,0,1,1,1,1
7.171217750,0,1,0,0,1,1,1,1
7.171220750,0,1,1,0,1,1,1,1
7.171223250,1,1,1,0,1,1,1,1
7.171223750,1,1,0,0,1,1,1,1
7.171226750,1,1,1,0,1,1,1,1
7.171229250,0,1,1,0,1,1,1,1
7.171229750,0,1,0,0,1,1,1,1
7.171232750,0,1,1,0,1,1,1,1
7.171235250,1,1,1,0,1,1,1,1
7.171235750,1,1,0,0,1,1,1,1
7.171238750,1,1,1,0,1,1,1,1
7.171241250,0,1,1,0,1,1,1,1
7.171241750,0,1,0,0,1,1,1,1
7.171244750,0,1,1,0,1,1,1,1
7.171247750,0,1,0,0,1,1,1,1
7.171250750,0,1,1,0,1,1,1,1
7.171253250,1,1,1,0,1,1,1,1
7.171253750,1,1,0,0,1,1,1,1
7.171256750,1,1,1,0,1,1,1,1
7.171259750,1,1,0,0,1,1,1,1
7.171262750,1,1,1,0,1,1,1,1
7.171265563,1,0,1,0,1,1,1,1
7.171273250,0,0,1,0,1,1,1,1
7.171273750,0,0,0,0,1,1,1,1
7.171276750,0,0,1,0,1,1,1,1
7.171279750,0,0,0,0,1,1,1,1
7.171279812,0,1,0,0,1,1,1,1
7.171282750,0,1,1,0,1,1,1,1
7.171285750,0,1,0,0,1,1,1,1
7.171285812,0,0,0,0,1,1,1,1
7.171288750,0,0,1,0,1,1,1,1
7.171291750,0,0,0,0,1,1,1,1
7.171291812,0,1,0,0,1,1,1,1
7.171294750,0,1,1,0,1,1,1,1
7.171297750,0,1,0,0,1,1,1,1
7.171297812,0,0,0,0,1,1,1,1
7.171300750,0,0,1,0,1,1,1,1
7.171303750,0,0,0,0,1,1,1,1
7.171306750,0,0,1,0,1,1,1,1
7.171309750,0,0,0,0,1,1,1,1
7.171309812,0,1,0,0,1,1,1,1
7.171312750,0,1,1,0,1,1,1,1
7.171315750,0,1,0,0,1,1,1,1
7.171318750,0,1,1,0,1,1,1,1
7.171329750,0,1,0,0,1,1,1,1
7.171329812,0,0,0,0,1,1,1,1
7.171332750,0,0,1,0,1,1,1,1
7.171335750,0,0,0,0,1,1,1,1
7.171338750,0,0,1,0,1,1,1,1
7.171341750,0,0,0,0,1,1,1,1
7.171344750,0,0,1,0,1,1,1,1
7.171347750,0,0,0,0,1,1,1,1
7.171350750,0,0,1,0,1,1,1,1
7.171353750,0,0,0,0,1,1,1,1
7.171356813,0,0,1,0,1,1,1,1
7.171359750,0,0,0,0,1,1,1,1
7.171362812,0,0,1,0,1,1,1,1
7.171365750,0,0,0,0,1,1,1,1
7.171368812,0,0,1,0,1,1,1,1
7.171371750,0,0,0,0,1,1,1,1
7.171374812,0,0,1,0,1,1,1,1
7.171909813,0,0,0,0,1,1,1,1
7.171915812,0,0,1,0,1,1,1,1
7.171918312,1,0,1,0,1,1,1,1
7.171918813,1,0,0,0,1,1,1,1
7.171921812,1,0,1,0,1,1,1,1
7.171924312,0,0,1,0,1,1,1,1
7.171924813,0,0,0,0,1,1,1,1
7.171927812,0,0,1,0,1,1,1,1
7.171930813,0,0,0,0,1,1,1,1
7.171933812,0,0,1,0,1,1,1,1
7.171936813,0,0,0,0,1,1,1,1
7.171939812,0,0,1,0,1,1,1,1
7.171942813,0,0,0,0,1,1,1,1
7.171945812,0,0,1,0,1,1,1,1
7.171948813,0,0,0,0,1,1,1,1
7.171951812,0,0,1,0,1,1,1,1
7.171954813,0,0,0,0,1,1,1,1
7.171957812,0,0,1,0,1,1,1,1
7.171968813,0,0,0,0,1,1,1,1
7.171971812,0,0,1,0,1,1,1,1
7.171974813,0,1,0,0,1,1,1,1
7.171977812,0,1,1,0,1,1,1,1
7.171980813,0,0,0,0,1,1,1,1
7.171983812,0,0,1,0,1,1,1,1
7.171986813,0,0,0,0,1,1,1,1
7.171989812,0,0,1,0,1,1,1,1
7.171992813,0,0,0,0,1,1,1,1
7.171995812,0,0,1,0,1,1,1,1
7.171998813,0,0,0,0,1,1,1,1
7.172001812,0,0,1,0,1,1,1,1
7.172004812,0,0,0,0,1,1,1,1
7.172007813,0,0,1,0,1,1,1,1
7.172010812,0,0,0,0,1,1,1,1
7.172013813,0,0,1,0,1,1,1,1
7.172024813,0,0,0,0,1,1,1,1
7.172027812,0,0,1,0,1,1,1,1
7.172030813,0,0,0,0,1,1,1,1
7.172033812,0,0,1,0,1,1,1,1
7.172036813,0,0,0,0,1,1,1,1
7.172039812,0,0,1,0,1,1,1,1
7.172042812,0,0,0,0,1,1,1,1
7.172045813,0,0,1,0,1,1,1,1
7.172048812,0,0,0,0,1,1,1,1
7.172051813,0,0,1,0,1,1,1,1
7.172054812,0,0,0,0,1,1,1,1
7.172057813,0,0,1,0,1,1,1,1
7.172060812,0,0,0,0,1,1,1,1
7.172063813,0,0,1,0,1,1,1,1
7.172066812,0,0,0,0,1,1,1,1
7.172069813,0,0,1,0,1,1,1,1
7.172080812,0,0,0,0,1,1,1,1
7.172083813,0,0,1,0,1,1,1,1
7.172086812,0,0,0,0,1,1,1,1
7.172089813,0,0,1,0,1,1,1,1
7.172092812,0,0,0,0,1,1,1,1
7.172095813,0,0,1,0,1,1,1,1
7.172098313,1,0,1,0,1,1,1,1
7.172098812,1,0,0,0,1,1,1,1
7.172101813,1,0,1,0,1,1,1,1
7.172104313,0,0,1,0,1,1,1,1
7.172104812,0,0,0,0,1,1,1,1
7.172107813,0,0,1,0,1,1,1,1
7.172110812,0,0,0,0,1,1,1,1
7.172113813,0,0,1,0,1,1,1,1
7.172116812,0,0,0,0,1,1,1,1
7.172119813,0,0,1,0,1,1,1,1
7.172122812,0,0,0,0,1,1,1,1
7.172125813,0,0,1,0,1,1,1,1
7.172136812,0,0,0,0,1,1,1,1
7.172139813,0,0,1,0,1,1,1,1
7.172142313,1,0,1,0,1,1,1,1
7.172142812,1,0,0,0,1,1,1,1
7.172145813,1,0,1,0,1,1,1,1
7.172148313,0,0,1,0,1,1,1,1
7.172148812,0,0,0,0,1,1,1,1
7.172151813,0,0,1,0,1,1,1,1
7.172154812,0,0,0,0,1,1,1,1
