Time [s],MOSI,MISO,CLOCK,Reset,Channel 4,Channel 5,Channel 6,Channel 7
9.150411937,0,0,1,0,1,1,1,1
9.150414938,0,0,0,0,1,1,1,1
9.150417938,0,0,1,0,1,1,1,1
9.150902937,0,0,0,0,1,1,1,1
9.150905438,1,0,0,0,1,1,1,1
9.150908938,1,0,1,0,1,1,1,1
9.150911437,0,0,1,0,1,1,1,1
9.150911938,0,0,0,0,1,1,1,1
9.150914937,0,0,1,0,1,1,1,1
9.150917438,1,0,1,0,1,1,1,1
9.150917937,1,0,0,0,1,1,1,1
9.150920938,1,0,1,0,1,1,1,1
9.150923437,0,0,1,0,1,1,1,1
9.150923937,0,0,0,0,1,1,1,1
9.150926937,0,0,1,0,1,1,1,1
9.150929438,1,0,1,0,1,1,1,1
9.150929938,1,0,0,0,1,1,1,1
9.150932938,1,0,1,0,1,1,1,1
9.150935937,1,0,0,0,1,1,1,1
9.150938937,1,0,1,0,1,1,1,1
9.150941438,0,0,1,0,1,1,1,1
9.150941938,0,0,0,0,1,1,1,1
9.150944938,0,0,1,0,1,1,1,1
9.150947937,0,0,0,0,1,1,1,1
9.150950937,0,0,1,0,1,1,1,1
9.150961937,0,0,0,0,1,1,1,1
9.150962000,0,1,0,0,1,1,1,1
9.150964937,0,1,1,0,1,1,1,1
9.150967438,1,1,1,0,1,1,1,1
9.150967938,1,1,0,0,1,1,1,1
9.150968000,1,0,0,0,1,1,1,1
9.150970938,1,0,1,0,1,1,1,1
9.150973437,0,0,1,0,1,1,1,1
9.150973937,0,0,0,0,1,1,1,1
9.150974000,0,1,0,0,1,1,1,1
9.150976937,0,1,1,0,1,1,1,1
9.150979438,1,1,1,0,1,1,1,1
9.150979938,1,1,0,0,1,1,1,1
9.150980000,1,0,0,0,1,1,1,1
9.150982938,1,0,1,0,1,1,1,1
9.150985437,0,0,1,0,1,1,1,1
9.150985500,0,1,1,0,1,1,1,1
9.150985937,0,1,0,0,1,1,1,1
9.150988937,0,1,1,0,1,1,1,1
9.150991938,0,1,0,0,1,1,1,1
9.150994938,0,1,1,0,1,1,1,1
9.150997437,1,1,1,0,1,1,1,1
9.150997937,1,1,0,0,1,1,1,1
9.150998000,1,0,0,0,1,1,1,1
9.151000937,1,0,1,0,1,1,1,1
9.151003938,1,0,0,0,1,1,1,1
9.151006938,1,0,1,0,1,1,1,1
9.151017438,0,0,1,0,1,1,1,1
9.151017938,0,0,0,0,1,1,1,1
9.151021000,0,0,1,0,1,1,1,1
9.151023937,0,0,0,0,1,1,1,1
9.151024000,0,1,0,0,1,1,1,1
9.151027000,0,1,1,0,1,1,1,1
9.151029938,0,1,0,0,1,1,1,1
9.151030000,0,0,0,0,1,1,1,1
9.151033000,0,0,1,0,1,1,1,1
9.151035937,0,0,0,0,1,1,1,1
9.151036000,0,1,0,0,1,1,1,1
9.151039000,0,1,1,0,1,1,1,1
9.151041938,0,1,0,0,1,1,1,1
9.151042000,0,0,0,0,1,1,1,1
9.151045000,0,0,1,0,1,1,1,1
9.151047937,0,0,0,0,1,1,1,1
9.151051000,0,0,1,0,1,1,1,1
9.151053938,0,0,0,0,1,1,1,1
9.151054000,0,1,0,0,1,1,1,1
9.151057000,0,1,1,0,1,1,1,1
9.151059937,0,1,0,0,1,1,1,1
9.151063000,0,1,1,0,1,1,1,1
9.151074000,0,0,0,0,1,1,1,1
9.151077000,0,0,1,0,1,1,1,1
9.151080000,0,0,0,0,1,1,1,1
9.151083000,0,0,1,0,1,1,1,1
9.151086000,0,0,0,0,1,1,1,1
9.151089000,0,0,1,0,1,1,1,1
9.151092000,0,0,0,0,1,1,1,1
9.151095000,0,0,1,0,1,1,1,1
9.151098000,0,0,0,0,1,1,1,1
9.151101000,0,0,1,0,1,1,1,1
9.151104000,0,0,0,0,1,1,1,1
9.151107000,0,0,1,0,1,1,1,1
9.151110000,0,0,0,0,1,1,1,1
9.151113000,0,0,1,0,1,1,1,1
9.151116000,0,0,0,0,1,1,1,1
9.151119000,0,0,1,0,1,1,1,1
9.151130000,0,0,0,0,1,1,1,1
9.151133000,0,0,1,0,1,1,1,1
9.151136000,0,0,0,0,1,1,1,1
9.151139000,0,0,1,0,1,1,1,1
9.151141500,1,0,1,0,1,1,1,1
9.151142000,1,0,0,0,1,1,1,1
9.151145000,1,0,1,0,1,1,1,1
9.151148000,1,0,0,0,1,1,1,1
9.151151000,1,0,1,0,1,1,1,1
9.151153500,0,0,1,0,1,1,1,1
9.151154000,0,0,0,0,1,1,1,1
9.151157000,0,0,1,0,1,1,1,1
9.151160000,0,0,0,0,1,1,1,1
9.151163000,0,0,1,0,1,1,1,1
9.151166000,0,0,0,0,1,1,1,1
9.151169000,0,0,1,0,1,1,1,1
9.151172000,0,0,0,0,1,1,1,1
9.151175000,0,0,1,0,1,1,1,1
9.151186000,0,0,0,0,1,1,1,1
9.151189000,0,0,1,0,1,1,1,1
9.151192000,0,0,0,0,1,1,1,1
9.151195000,0,0,1,0,1,1,1,1
9.151198000,0,1,0,0,1,1,1,1
9.151201000,0,1,1,0,1,1,1,1
9.151204000,0,1,0,0,1,1,1,1
9.151207000,0,1,1,0,1,1,1,1
9.151210000,0,0,0,0,1,1,1,1
9.151213000,0,0,1,0,1,1,1,1
9.151216000,0,0,0,0,1,1,1,1
9.151219000,0,0,1,0,1,1,1,1
9.151222000,0,0,0,0,1,1,1,1
9.151225000,0,0,1,0,1,1,1,1
9.151228000,0,0,0,0,1,1,1,1
9.151231000,0,0,1,0,1,1,1,1
9.151242000,0,0,0,0,1,1,1,1
9.151245000,0,0,1,0,1,1,1,1
9.151248000,0,0,0,0,1,1,1,1
9.151251000,0,0,1,0,1,1,1,1
9.151254000,0,0,0,0,1,1,1,1
9.151257000,0,0,1,0,1,1,1,1
9.151260000,0,0,0,0,1,1,1,1
9.151263000,0,0,1,0,1,1,1,1
9.151266000,0,0,0,0,1,1,1,1
9.151269000,0,0,1,0,1,1,1,1
9.151272000,0,0,0,0,1,1,1,1
9.151275000,0,0,1,0,1,1,1,1
9.151278000,0,0,0,0,1,1,1,1
9.151281000,0,0,1,0,1,1,1,1
9.151284000,0,0,0,0,1,1,1,1
9.151287000,0,0,1,0,1,1,1,1
9.151298000,0,0,0,0,1,1,1,1
9.151301000,0,0,1,0,1,1,1,1
9.151304000,0,0,0,0,1,1,1,1
9.151307000,0,0,1,0,1,1,1,1
9.151310000,0,0,0,0,1,1,1,1
9.151313000,0,0,1,0,1,1,1,1
9.151316000,0,1,0,0,1,1,1,1
9.151319000,0,1,1,0,1,1,1,1
9.151322000,0,1,0,0,1,1,1,1
9.151325000,0,1,1,0,1,1,1,1
9.151328000,0,1,0,0,1,1,1,1
9.151331000,0,1,1,0,1,1,1,1
9.151334000,0,1,0,0,1,1,1,1
9.151337000,0,1,1,0,1,1,1,1
9.151340000,0,0,0,0,1,1,1,1
9.151343000,0,0,1,0,1,1,1,1
9.151354000,0,0,0,0,1,1,1,1
9.151357000,0,0,1,0,1,1,1,1
9.151360000,0,0,0,0,1,1,1,1
9.151363000,0,0,1,0,1,1,1,1
9.151365500,1,0,1,0,1,1,1,1
9.151366000,1,0,0,0,1,1,1,1
9.151369000,1,0,1,0,1,1,1,1
9.151372000,1,0,0,0,1,1,1,1
9.151375000,1,0,1,0,1,1,1,1
9.151377500,0,0,1,0,1,1,1,1
9.151378000,0,0,0,0,1,1,1,1
9.151381000,0,0,1,0,1,1,1,1
9.151384000,0,0,0,0,1,1,1,1
9.151387000,0,0,1,0,1,1,1,1
9.151390000,0,0,0,0,1,1,1,1
9.151393000,0,0,1,0,1,1,1,1
9.151396000,0,0,0,0,1,1,1,1
9.151399000,0,0,1,0,1,1,1,1
9.151410000,0,0,0,0,1,1,1,1
9.151413000,0,0,1,0,1,1,1,1
9.151416000,0,0,0,0,1,1,1,1
9.151419000,0,0,1,0,1,1,1,1
9.151422000,0,1,0,0,1,1,1,1
9.151425000,0,1,1,0,1,1,1,1
9.151428000,0,1,0,0,1,1,1,1
9.151431000,0,1,1,0,1,1,1,1
9.151434000,0,0,0,0,1,1,1,1
9.151437000,0,0,1,0,1,1,1,1
9.151440000,0,0,0,0,1,1,1,1
9.151443000,0,0,1,0,1,1,1,1
9.151446000,0,0,0,0,1,1,1,1
9.151449000,0,0,1,0,1,1,1,1
9.151452000,0,0,0,0,1,1,1,1
9.151455000,0,0,1,0,1,1,1,1
9.151466000,0,0,0,0,1,1,1,1
9.151469000,0,0,1,0,1,1,1,1
9.151472000,0,0,0,0,1,1,1,1
9.151475000,0,0,1,0,1,1,1,1
9.151478000,0,0,0,0,1,1,1,1
9.151481000,0,0,1,0,1,1,1,1
9.151484000,0,0,0,0,1,1,1,1
9.151487000,0,0,1,0,1,1,1,1
9.151490000,0,0,0,0,1,1,1,1
9.151493000,0,0,1,0,1,1,1,1
9.151496000,0,0,0,0,1,1,1,1
9.151499000,0,0,1,0,1,1,1,1
9.151502000,0,0,0,0,1,1,1,1
9.151505000,0,0,1,0,1,1,1,1
9.151507500,1,0,1,0,1,1,1,1
9.151508000,1,0,0,0,1,1,1,1
9.151511000,1,0,1,0,1,1,1,1
9.151521500,0,0,1,0,1,1,1,1
9.151522000,0,1,0,0,1,1,1,1
9.151525000,0,1,1,0,1,1,1,1
9.151528000,0,0,0,0,1,1,1,1
9.151531000,0,0,1,0,1,1,1,1
9.151534000,0,0,0,0,1,1,1,1
9.151537000,0,0,1,0,1,1,1,1
9.151540000,0,1,0,0,1,1,1,1
9.151543000,0,1,1,0,1,1,1,1
9.151546000,0,0,0,0,1,1,1,1
9.151549000,0,0,1,0,1,1,1,1
9.151552000,0,1,0,0,1,1,1,1
9.151555000,0,1,1,0,1,1,1,1
9.151558000,0,0,0,0,1,1,1,1
9.151561000,0,0,1,0,1,1,1,1
9.151564000,0,0,0,0,1,1,1,1
9.151567000,0,0,1,0,1,1,1,1
9.151578000,0,0,0,0,1,1,1,1
9.151581000,0,0,1,0,1,1,1,1
9.151584000,0,0,0,0,1,1,1,1
9.151587000,0,0,1,0,1,1,1,1
9.151589500,1,0,1,0,1,1,1,1
9.151590000,1,0,0,0,1,1,1,1
9.151593000,1,0,1,0,1,1,1,1
9.151596000,1,0,0,0,1,1,1,1
9.151599000,1,0,1,0,1,1,1,1
9.151601500,0,0,1,0,1,1,1,1
9.151602000,0,0,0,0,1,1,1,1
9.151605000,0,0,1,0,1,1,1,1
9.151608000,0,0,0,0,1,1,1,1
9.151611000,0,0,1,0,1,1,1,1
9.151614000,0,0,0,0,1,1,1,1
9.151617000,0,0,1,0,1,1,1,1
9.151620000,0,0,0,0,1,1,1,1
9.151623000,0,0,1,0,1,1,1,1
9.151634000,0,0,0,0,1,1,1,1
9.151637000,0,0,1,0,1,1,1,1
9.151640000,0,0,0,0,1,1,1,1
9.151643000,0,0,1,0,1,1,1,1
9.151646000,0,1,0,0,1,1,1,1
9.151649000,0,1,1,0,1,1,1,1
9.151652000,0,1,0,0,1,1,1,1
9.151655000,0,1,1,0,1,1,1,1
9.151658000,0,0,0,0,1,1,1,1
9.151661000,0,0,1,0,1,1,1,1
9.151664000,0,0,0,0,1,1,1,1
9.151667000,0,0,1,0,1,1,1,1
9.151670000,0,0,0,0,1,1,1,1
9.151673000,0,0,1,0,1,1,1,1
9.151676000,0,0,0,0,1,1,1,1
9.151679000,0,0,1,0,1,1,1,1
9.151690000,0,0,0,0,1,1,1,1
9.151693000,0,0,1,0,1,1,1,1
9.151696000,0,0,0,0,1,1,1,1
9.151699000,0,0,1,0,1,1,1,1
9.151702000,0,0,0,0,1,1,1,1
9.151705000,0,0,1,0,1,1,1,1
9.151708000,0,0,0,0,1,1,1,1
9.151711000,0,0,1,0,1,1,1,1
9.151714000,0,0,0,0,1,1,1,1
9.151717000,0,0,1,0,1,1,1,1
9.151720000,0,0,0,0,1,1,1,1
9.151723000,0,0,1,0,1,1,1,1
9.151725500,1,0,1,0,1,1,1,1
9.151726000,1,0,0,0,1,1,1,1
9.151729000,1,0,1,0,1,1,1,1
9.151731500,0,0,1,0,1,1,1,1
9.151732000,0,0,0,0,1,1,1,1
9.151735000,0,0,1,0,1,1,1,1
9.151746000,0,0,0,0,1,1,1,1
9.151749000,0,0,1,0,1,1,1,1
9.151752000,0,0,0,0,1,1,1,1
9.151755000,0,0,1,0,1,1,1,1
9.151758000,0,0,0,0,1,1,1,1
9.151761000,0,0,1,0,1,1,1,1
9.151764000,0,0,0,0,1,1,1,1
9.151767000,0,0,1,0,1,1,1,1
9.151770000,0,0,0,0,1,1,1,1
9.151773000,0,0,1,0,1,1,1,1
9.151776000,0,0,0,0,1,1,1,1
9.151779000,0,0,1,0,1,1,1,1
9.151782000,0,0,0,0,1,1,1,1
9.151782063,0,1,0,0,1,1,1,1
9.151785000,0,1,1,0,1,1,1,1
9.151788000,0,1,0,0,1,1,1,1
9.151791000,0,1,1,0,1,1,1,1
9.161104687,1,1,1,0,1,1,1,1
9.161105188,1,0,0,0,1,1,1,1
9.161123187,1,0,1,0,1,1,1,1
9.161141688,1,0,0,0,1,1,1,1
9.161142187,1,0,0,1,1,1,1,1
9.161142375,1,1,0,1,1,1,1,1
9.161238188,0,1,0,1,1,1,1,1
9.161239187,0,1,0,0,1,1,1,1
9.161248688,0,1,1,0,1,1,1,1
9.161258187,0,1,0,0,1,1,1,1
9.161258688,0,1,0,1,1,1,1,1
9.161269188,0,1,0,0,1,1,1,1
9.161278687,0,1,1,0,1,1,1,1
9.161288188,0,1,0,0,1,1,1,1
9.161288688,0,1,0,1,1,1,1,1
9.171009937,1,1,0,1,1,1,1,1
9.171010937,1,1,0,0,1,1,1,1
9.171028438,1,1,1,0,1,1,1,1
9.171046937,1,1,0,0,1,1,1,1
9.171047438,1,1,0,1,1,1,1,1
9.171143437,0,1,0,1,1,1,1,1
9.171144438,0,1,0,0,1,1,1,1
9.171153937,0,1,1,0,1,1,1,1
9.171163438,0,1,0,0,1,1,1,1
9.171163937,0,1,0,1,1,1,1,1
9.171174437,0,1,0,0,1,1,1,1
9.171183938,0,1,1,0,1,1,1,1
9.171193437,0,1,0,0,1,1,1,1
9.171193938,0,1,0,1,1,1,1,1
9.180734125,1,1,0,1,1,1,1,1
9.180735125,1,1,0,0,1,1,1,1
9.180752625,1,1,1,0,1,1,1,1
9.180771125,1,1,0,0,1,1,1,1
9.180771625,1,1,0,1,1,1,1,1
9.180867625,0,1,0,1,1,1,1,1
9.180868625,0,1,0,0,1,1,1,1
9.180878125,0,1,1,0,1,1,1,1
9.180887625,0,1,0,0,1,1,1,1
9.180888125,0,1,0,1,1,1,1,1
9.180898625,0,1,0,0,1,1,1,1
9.180908125,0,1,1,0,1,1,1,1
9.180917625,0,1,0,0,1,1,1,1
9.180918125,0,1,0,1,1,1,1,1
9.285650625,1,1,0,1,1,1,1,1
9.285652625,1,1,1,1,1,1,1,1
9.301042250,0,1,1,1,1,1,1,1
9.301042750,0,1,0,1,1,1,1,1
9.301043250,0,1,0,0,1,1,1,1
9.301052750,1,1,0,0,1,1,1,1
9.301062250,0,1,0,0,1,1,1,1
9.301062750,0,1,1,0,1,1,1,1
9.301072250,1,1,1,0,1,1,1,1
9.301081750,0,1,1,0,1,1,1,1
9.301082250,0,1,0,0,1,1,1,1
9.301082750,0,1,0,1,1,1,1,1
9.301092250,1,1,0,1,1,1,1,1
9.301101750,0,1,0,1,1,1,1,1
9.301102750,0,1,0,0,1,1,1,1
9.301112250,1,1,0,0,1,1,1,1
9.301121750,0,1,0,0,1,1,1,1
9.301122250,0,1,1,0,1,1,1,1
9.301131750,1,1,1,0,1,1,1,1
9.301141250,0,1,1,0,1,1,1,1
9.301141750,0,1,0,0,1,1,1,1
9.301142250,0,1,0,1,1,1,1,1
9.301151750,1,1,0,1,1,1,1,1
9.301240750,0,1,0,1,1,1,1,1
9.301243750,0,1,0,0,1,1,1,1
9.316240875,0,1,0,1,1,1,1,1
9.331353438,0,1,0,0,1,1,1,1
9.361838188,1,1,0,0,1,1,1,1
9.361841688,1,1,1,0,1,1,1,1
9.361844187,0,1,1,0,1,1,1,1
9.361844687,0,1,0,0,1,1,1,1
9.361847687,0,1,1,0,1,1,1,1
9.361850187,1,1,1,0,1,1,1,1
9.361850688,1,1,0,0,1,1,1,1
9.361853688,1,1,1,0,1,1,1,1
9.361856188,0,1,1,0,1,1,1,1
9.361856687,0,1,0,0,1,1,1,1
9.361859688,0,1,1,0,1,1,1,1
9.361862187,1,1,1,0,1,1,1,1
9.361862688,1,1,0,0,1,1,1,1
9.361865687,1,1,1,0,1,1,1,1
9.361868687,1,1,0,0,1,1,1,1
9.361871688,1,1,1,0,1,1,1,1
9.361874187,0,1,1,0,1,1,1,1
9.361874688,0,1,0,0,1,1,1,1
9.361877687,0,1,1,0,1,1,1,1
9.361880687,0,1,0,0,1,1,1,1
9.361883688,0,1,1,0,1,1,1,1
9.361894687,0,1,0,0,1,1,1,1
9.361897688,0,1,1,0,1,1,1,1
9.361900187,1,1,1,0,1,1,1,1
9.361900688,1,1,0,0,1,1,1,1
9.361903687,1,1,1,0,1,1,1,1
9.361906188,0,1,1,0,1,1,1,1
9.361906687,0,1,0,0,1,1,1,1
9.361909688,0,1,1,0,1,1,1,1
9.361912187,1,1,1,0,1,1,1,1
9.361912688,1,1,0,0,1,1,1,1
9.361915687,1,1,1,0,1,1,1,1
9.361918188,0,1,1,0,1,1,1,1
9.361918687,0,1,0,0,1,1,1,1
9.361921688,0,1,1,0,1,1,1,1
9.361924688,0,1,0,0,1,1,1,1
9.361927687,0,1,1,0,1,1,1,1
9.361930188,1,1,1,0,1,1,1,1
9.361930687,1,1,0,0,1,1,1,1
9.361933688,1,1,1,0,1,1,1,1
9.361936688,1,1,0,0,1,1,1,1
9.361939687,1,1,1,0,1,1,1,1
9.361941875,1,0,1,0,1,1,1,1
9.361950187,0,0,1,0,1,1,1,1
9.361950688,0,0,0,0,1,1,1,1
9.361953687,0,0,1,0,1,1,1,1
9.361956687,0,1,0,0,1,1,1,1
9.361959688,0,1,1,0,1,1,1,1
9.361962688,0,0,0,0,1,1,1,1
9.361965687,0,0,1,0,1,1,1,1
9.361968687,0,1,0,0,1,1,1,1
9.361971688,0,1,1,0,1,1,1,1
9.361974688,0,0,0,0,1,1,1,1
9.361977687,0,0,1,0,1,1,1,1
9.361980687,0,0,0,0,1,1,1,1
9.361983688,0,0,1,0,1,1,1,1
9.361986687,0,1,0,0,1,1,1,1
9.361989687,0,1,1,0,1,1,1,1
9.361992688,0,1,0,0,1,1,1,1
9.361995688,0,1,1,0,1,1,1,1
9.362006687,0,0,0,0,1,1,1,1
9.362009688,0,0,1,0,1,1,1,1
9.362012688,0,0,0,0,1,1,1,1
9.362015687,0,0,1,0,1,1,1,1
9.362018688,0,0,0,0,1,1,1,1
9.362021688,0,0,1,0,1,1,1,1
9.362024687,0,0,0,0,1,1,1,1
9.362027687,0,0,1,0,1,1,1,1
9.362030688,0,0,0,0,1,1,1,1
9.362033688,0,0,1,0,1,1,1,1
9.362036687,0,0,0,0,1,1,1,1
9.362039687,0,0,1,0,1,1,1,1
9.362042688,0,0,0,0,1,1,1,1
9.362045688,0,0,1,0,1,1,1,1
9.362048687,0,0,0,0,1,1,1,1
9.362051687,0,0,1,0,1,1,1,1
9.362546688,0,0,0,0,1,1,1,1
9.362549188,1,0,0,0,1,1,1,1
9.362552687,1,0,1,0,1,1,1,1
9.362555187,0,0,1,0,1,1,1,1
9.362555688,0,0,0,0,1,1,1,1
9.362558687,0,0,1,0,1,1,1,1
9.362561188,1,0,1,0,1,1,1,1
9.362561687,1,0,0,0,1,1,1,1
9.362564688,1,0,1,0,1,1,1,1
9.362567188,0,0,1,0,1,1,1,1
9.362567688,0,0,0,0,1,1,1,1
9.362570687,0,0,1,0,1,1,1,1
9.362573188,1,0,1,0,1,1,1,1
9.362573687,1,0,0,0,1,1,1,1
9.362576688,1,0,1,0,1,1,1,1
9.362579688,1,0,0,0,1,1,1,1
9.362582687,1,0,1,0,1,1,1,1
9.362585188,0,0,1,0,1,1,1,1
9.362585687,0,0,0,0,1,1,1,1
9.362588688,0,0,1,0,1,1,1,1
9.362591688,0,0,0,0,1,1,1,1
9.362594687,0,0,1,0,1,1,1,1
9.362605688,0,0,0,0,1,1,1,1
9.362605750,0,1,0,0,1,1,1,1
9.362608687,0,1,1,0,1,1,1,1
9.362611188,1,1,1,0,1,1,1,1
9.362611687,1,1,0,0,1,1,1,1
9.362611750,1,0,0,0,1,1,1,1
9.362614688,1,0,1,0,1,1,1,1
9.362617187,0,0,1,0,1,1,1,1
9.362617688,0,0,0,0,1,1,1,1
9.362617750,0,1,0,0,1,1,1,1
9.362620750,0,1,1,0,1,1,1,1
9.362623250,1,1,1,0,1,1,1,1
9.362623687,1,1,0,0,1,1,1,1
9.362623750,1,0,0,0,1,1,1,1
9.362626750,1,0,1,0,1,1,1,1
9.362629250,0,1,1,0,1,1,1,1
9.362629688,0,1,0,0,1,1,1,1
9.362632750,0,1,1,0,1,1,1,1
9.362635687,0,1,0,0,1,1,1,1
9.362638750,0,1,1,0,1,1,1,1
9.362641250,1,1,1,0,1,1,1,1
9.362641688,1,1,0,0,1,1,1,1
9.362641750,1,0,0,0,1,1,1,1
9.362644750,1,0,1,0,1,1,1,1
9.362647688,1,0,0,0,1,1,1,1
9.362650750,1,0,1,0,1,1,1,1
9.362661250,0,0,1,0,1,1,1,1
9.362661750,0,0,0,0,1,1,1,1
9.362664750,0,0,1,0,1,1,1,1
9.362667750,0,1,0,0,1,1,1,1
9.362670750,0,1,1,0,1,1,1,1
9.362673750,0,0,0,0,1,1,1,1
9.362676750,0,0,1,0,1,1,1,1
9.362679750,0,1,0,0,1,1,1,1
9.362682750,0,1,1,0,1,1,1,1
9.362685750,0,0,0,0,1,1,1,1
9.362688750,0,0,1,0,1,1,1,1
9.362691750,0,0,0,0,1,1,1,1
9.362694750,0,0,1,0,1,1,1,1
9.362697750,0,1,0,0,1,1,1,1
9.362700750,0,1,1,0,1,1,1,1
9.362703750,0,1,0,0,1,1,1,1
9.362706750,0,1,1,0,1,1,1,1
9.362717750,0,0,0,0,1,1,1,1
9.362720750,0,0,1,0,1,1,1,1
9.362723750,0,0,0,0,1,1,1,1
9.362726750,0,0,1,0,1,1,1,1
9.362729750,0,0,0,0,1,1,1,1
9.362732750,0,0,1,0,1,1,1,1
9.362735750,0,0,0,0,1,1,1,1
9.362738750,0,0,1,0,1,1,1,1
9.362741750,0,0,0,0,1,1,1,1
9.362744750,0,0,1,0,1,1,1,1
9.362747750,0,0,0,0,1,1,1,1
9.362750750,0,0,1,0,1,1,1,1
