Time [s],MOSI,MISO,CLOCK,Reset,Channel 4,Channel 5,Channel 6,Channel 7
8.554094437,0,0,0,0,1,1,1,1
8.554097437,0,0,1,0,1,1,1,1
8.554100438,0,0,0,0,1,1,1,1
8.554103438,0,0,1,0,1,1,1,1
8.554106437,0,0,0,0,1,1,1,1
8.554109437,0,0,1,0,1,1,1,1
8.554112438,0,0,0,0,1,1,1,1
8.554115438,0,0,1,0,1,1,1,1
8.554126438,0,0,0,0,1,1,1,1
8.554129438,0,0,1,0,1,1,1,1
8.554132437,0,0,0,0,1,1,1,1
8.554135437,0,0,1,0,1,1,1,1
8.554138438,0,0,0,0,1,1,1,1
8.554141438,0,0,1,0,1,1,1,1
8.554144437,0,0,0,0,1,1,1,1
8.554147437,0,0,1,0,1,1,1,1
8.554150438,0,0,0,0,1,1,1,1
8.554153438,0,0,1,0,1,1,1,1
8.554156437,0,0,0,0,1,1,1,1
8.554159437,0,0,1,0,1,1,1,1
8.554161937,1,0,1,0,1,1,1,1
8.554162438,1,0,0,0,1,1,1,1
8.554165438,1,0,1,0,1,1,1,1
8.554167938,0,0,1,0,1,1,1,1
8.554168437,0,0,0,0,1,1,1,1
8.554171438,0,0,1,0,1,1,1,1
8.554182437,0,0,0,0,1,1,1,1
8.554185437,0,0,1,0,1,1,1,1
8.554188438,0,0,0,0,1,1,1,1
8.554191438,0,0,1,0,1,1,1,1
8.554194437,0,0,0,0,1,1,1,1
8.554197437,0,0,1,0,1,1,1,1
8.554200438,0,0,0,0,1,1,1,1
8.554203438,0,0,1,0,1,1,1,1
8.554206437,0,0,0,0,1,1,1,1
8.554209438,0,0,1,0,1,1,1,1
8.554212438,0,0,0,0,1,1,1,1
8.554215437,0,0,1,0,1,1,1,1
8.554218437,0,1,0,0,1,1,1,1
8.554221438,0,1,1,0,1,1,1,1
8.554224438,0,1,0,0,1,1,1,1
8.554227437,0,1,1,0,1,1,1,1
8.563327125,1,1,1,0,1,1,1,1
8.563327562,1,1,0,0,1,1,1,1
8.563327625,1,0,0,0,1,1,1,1
8.563345625,1,0,1,0,1,1,1,1
8.563364125,1,0,0,0,1,1,1,1
8.563364625,1,0,0,1,1,1,1,1
8.563364812,1,1,0,1,1,1,1,1
8.563460625,0,1,0,1,1,1,1,1
8.563461625,0,1,0,0,1,1,1,1
8.563471125,0,1,1,0,1,1,1,1
8.563480625,0,1,0,0,1,1,1,1
8.563481125,0,1,0,1,1,1,1,1
8.563491625,0,1,0,0,1,1,1,1
8.563501125,0,1,1,0,1,1,1,1
8.563510625,0,1,0,0,1,1,1,1
8.563511125,0,1,0,1,1,1,1,1
8.572720250,1,1,0,1,1,1,1,1
8.572721250,1,1,0,0,1,1,1,1
8.572738750,1,1,1,0,1,1,1,1
8.572757250,1,1,0,0,1,1,1,1
8.572757750,1,1,0,1,1,1,1,1
8.572853813,0,1,0,1,1,1,1,1
8.572854812,0,1,0,0,1,1,1,1
8.572864313,0,1,1,0,1,1,1,1
8.572873812,0,1,0,0,1,1,1,1
8.572874312,0,1,0,1,1,1,1,1
8.572884812,0,1,0,0,1,1,1,1
8.572894313,0,1,1,0,1,1,1,1
8.572903812,0,1,0,0,1,1,1,1
8.572904313,0,1,0,1,1,1,1,1
8.621448313,1,1,0,1,1,1,1,1
8.621449312,1,1,0,0,1,1,1,1
8.621466812,1,1,1,0,1,1,1,1
8.621485313,1,1,0,0,1,1,1,1
8.621485812,1,1,0,1,1,1,1,1
8.621581813,0,1,0,1,1,1,1,1
8.621582812,0,1,0,0,1,1,1,1
8.621592313,0,1,1,0,1,1,1,1
8.621601812,0,1,0,0,1,1,1,1
8.621602313,0,1,0,1,1,1,1,1
8.621612813,0,1,0,0,1,1,1,1
8.621622312,0,1,1,0,1,1,1,1
8.621631813,0,1,0,0,1,1,1,1
8.621632312,0,1,0,1,1,1,1,1
8.732690250,1,1,0,1,1,1,1,1
8.732692250,1,1,1,1,1,1,1,1
8.747938875,0,1,1,1,1,1,1,1
8.747939375,0,1,0,1,1,1,1,1
8.747939875,0,1,0,0,1,1,1,1
8.747949375,1,1,0,0,1,1,1,1
8.747958875,0,1,0,0,1,1,1,1
8.747959375,0,1,1,0,1,1,1,1
8.747968875,1,1,1,0,1,1,1,1
8.747978375,0,1,1,0,1,1,1,1
8.747978875,0,1,0,0,1,1,1,1
8.747979375,0,1,0,1,1,1,1,1
8.747988875,1,1,0,1,1,1,1,1
8.747998375,0,1,0,1,1,1,1,1
8.747999375,0,1,0,0,1,1,1,1
8.748008875,1,1,0,0,1,1,1,1
8.748018375,0,1,0,0,1,1,1,1
8.748018875,0,1,1,0,1,1,1,1
8.748028375,1,1,1,0,1,1,1,1
8.748037875,0,1,1,0,1,1,1,1
8.748038375,0,1,0,0,1,1,1,1
8.748038875,0,1,0,1,1,1,1,1
8.748048375,1,1,0,1,1,1,1,1
8.748137375,0,1,0,1,1,1,1,1
8.748140375,0,1,0,0,1,1,1,1
8.762649438,0,1,0,1,1,1,1,1
8.777768062,0,1,0,0,1,1,1,1
8.808233750,1,1,0,0,1,1,1,1
8.808237250,1,1,1,0,1,1,1,1
8.808239750,0,1,1,0,1,1,1,1
8.808240250,0,1,0,0,1,1,1,1
8.808243250,0,1,1,0,1,1,1,1
8.808245750,1,1,1,0,1,1,1,1
8.808246250,1,1,0,0,1,1,1,1
8.808249250,1,1,1,0,1,1,1,1
8.808251750,0,1,1,0,1,1,1,1
8.808252250,0,1,0,0,1,1,1,1
8.808255250,0,1,1,0,1,1,1,1
8.808257750,1,1,1,0,1,1,1,1
8.808258250,1,1,0,0,1,1,1,1
8.808261250,1,1,1,0,1,1,1,1
8.808264250,1,1,0,0,1,1,1,1
8.808267250,1,1,1,0,1,1,1,1
8.808269750,0,1,1,0,1,1,1,1
8.808270250,0,1,0,0,1,1,1,1
8.808273250,0,1,1,0,1,1,1,1
8.808276250,0,1,0,0,1,1,1,1
8.808279250,0,1,1,0,1,1,1,1
8.808290250,0,1,0,0,1,1,1,1
8.808293250,0,1,1,0,1,1,1,1
8.808295750,1,1,1,0,1,1,1,1
8.808296250,1,1,0,0,1,1,1,1
8.808299250,1,1,1,0,1,1,1,1
8.808301750,0,1,1,0,1,1,1,1
8.808302250,0,1,0,0,1,1,1,1
8.808305250,0,1,1,0,1,1,1,1
8.808307750,1,1,1,0,1,1,1,1
8.808308250,1,1,0,0,1,1,1,1
8.808311250,1,1,1,0,1,1,1,1
8.808313750,0,1,1,0,1,1,1,1
8.808314250,0,1,0,0,1,1,1,1
8.808317250,0,1,1,0,1,1,1,1
8.808320250,0,1,0,0,1,1,1,1
8.808323250,0,1,1,0,1,1,1,1
8.808325750,1,1,1,0,1,1,1,1
8.808326250,1,1,0,0,1,1,1,1
8.808329250,1,1,1,0,1,1,1,1
8.808332250,1,1,0,0,1,1,1,1
8.808335250,1,1,1,0,1,1,1,1
8.808338000,1,0,1,0,1,1,1,1
8.808345750,0,0,1,0,1,1,1,1
8.808346250,0,0,0,0,1,1,1,1
8.808349250,0,0,1,0,1,1,1,1
8.808352250,0,1,0,0,1,1,1,1
8.808355250,0,1,1,0,1,1,1,1
8.808358250,0,0,0,0,1,1,1,1
8.808361250,0,0,1,0,1,1,1,1
8.808364250,0,1,0,0,1,1,1,1
8.808367250,0,1,1,0,1,1,1,1
8.808370250,0,0,0,0,1,1,1,1
8.808373250,0,0,1,0,1,1,1,1
8.808376250,0,0,0,0,1,1,1,1
8.808379250,0,0,1,0,1,1,1,1
8.808382250,0,1,0,0,1,1,1,1
8.808385250,0,1,1,0,1,1,1,1
8.808388250,0,1,0,0,1,1,1,1
8.808391250,0,1,1,0,1,1,1,1
8.808402250,0,0,0,0,1,1,1,1
8.808405250,0,0,1,0,1,1,1,1
8.808408250,0,0,0,0,1,1,1,1
8.808411250,0,0,1,0,1,1,1,1
8.808414250,0,0,0,0,1,1,1,1
8.808417250,0,0,1,0,1,1,1,1
8.808420250,0,0,0,0,1,1,1,1
8.808423250,0,0,1,0,1,1,1,1
8.808426250,0,0,0,0,1,1,1,1
8.808429250,0,0,1,0,1,1,1,1
8.808432250,0,0,0,0,1,1,1,1
8.808435250,0,0,1,0,1,1,1,1
8.808438250,0,0,0,0,1,1,1,1
8.808441250,0,0,1,0,1,1,1,1
8.808444250,0,0,0,0,1,1,1,1
8.808447250,0,0,1,0,1,1,1,1
8.808890313,0,0,0,0,1,1,1,1
8.808892812,1,0,0,0,1,1,1,1
8.808896312,1,0,1,0,1,1,1,1
8.808898813,0,0,1,0,1,1,1,1
8.808899312,0,0,0,0,1,1,1,1
8.808902313,0,0,1,0,1,1,1,1
8.808904812,1,0,1,0,1,1,1,1
8.808905313,1,0,0,0,1,1,1,1
8.808908312,1,0,1,0,1,1,1,1
8.808910813,0,0,1,0,1,1,1,1
8.808911312,0,0,0,0,1,1,1,1
8.808914313,0,0,1,0,1,1,1,1
8.808916812,1,0,1,0,1,1,1,1
8.808917313,1,0,0,0,1,1,1,1
8.808920312,1,0,1,0,1,1,1,1
8.808923312,1,0,0,0,1,1,1,1
8.808926313,1,0,1,0,1,1,1,1
8.808928812,0,0,1,0,1,1,1,1
8.808929313,0,0,0,0,1,1,1,1
8.808932312,0,0,1,0,1,1,1,1
8.808935312,0,0,0,0,1,1,1,1
8.808938313,0,0,1,0,1,1,1,1
8.808949312,0,1,0,0,1,1,1,1
8.808952313,0,1,1,0,1,1,1,1
8.808954812,1,1,1,0,1,1,1,1
8.808955313,1,0,0,0,1,1,1,1
8.808958312,1,0,1,0,1,1,1,1
8.808960813,0,1,1,0,1,1,1,1
8.808961312,0,1,0,0,1,1,1,1
8.808964313,0,1,1,0,1,1,1,1
8.808966812,1,1,1,0,1,1,1,1
8.808967313,1,0,0,0,1,1,1,1
8.808970312,1,0,1,0,1,1,1,1
8.808972813,0,0,1,0,1,1,1,1
8.808973312,0,1,0,0,1,1,1,1
8.808976313,0,1,1,0,1,1,1,1
8.808979312,0,1,0,0,1,1,1,1
8.808982312,0,1,1,0,1,1,1,1
8.808984813,1,1,1,0,1,1,1,1
8.808985313,1,0,0,0,1,1,1,1
8.808988313,1,0,1,0,1,1,1,1
8.808991312,1,0,0,0,1,1,1,1
8.808994312,1,0,1,0,1,1,1,1
8.809004812,0,0,1,0,1,1,1,1
8.809005313,0,0,0,0,1,1,1,1
8.809008312,0,0,1,0,1,1,1,1
8.809011312,0,1,0,0,1,1,1,1
8.809014313,0,1,1,0,1,1,1,1
8.809017312,0,0,0,0,1,1,1,1
8.809020312,0,0,1,0,1,1,1,1
8.809023313,0,1,0,0,1,1,1,1
8.809026313,0,1,1,0,1,1,1,1
8.809029312,0,0,0,0,1,1,1,1
8.809032312,0,0,1,0,1,1,1,1
8.809035313,0,0,0,0,1,1,1,1
8.809038313,0,0,1,0,1,1,1,1
8.809041312,0,1,0,0,1,1,1,1
8.809044312,0,1,1,0,1,1,1,1
8.809047313,0,1,0,0,1,1,1,1
8.809050313,0,1,1,0,1,1,1,1
8.809061313,0,0,0,0,1,1,1,1
8.809064313,0,0,1,0,1,1,1,1
8.809067312,0,0,0,0,1,1,1,1
8.809070312,0,0,1,0,1,1,1,1
8.809073313,0,0,0,0,1,1,1,1
8.809076313,0,0,1,0,1,1,1,1
8.809079312,0,0,0,0,1,1,1,1
8.809082312,0,0,1,0,1,1,1,1
8.809085313,0,0,0,0,1,1,1,1
8.809088313,0,0,1,0,1,1,1,1
8.809091312,0,0,0,0,1,1,1,1
8.809094312,0,0,1,0,1,1,1,1
8.809097313,0,0,0,0,1,1,1,1
